1,1,9.99000999000999E-4,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b2, c: c1, d: d2])
245,1,0.24475524475524477,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
245,2,0.24475524475524477,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
246,1,0.24575424575424576,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
246,2,0.24575424575424576,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
247,1,0.24675324675324675,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
247,2,0.24675324675324675,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
248,1,0.24775224775224775,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
248,2,0.24775224775224775,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
249,1,0.24875124875124874,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
249,2,0.24875124875124874,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
250,1,0.24975024975024976,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
250,2,0.24975024975024976,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
251,1,0.25074925074925075,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
251,2,0.25074925074925075,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
252,1,0.2517482517482518,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
252,2,0.2517482517482518,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
253,1,0.25274725274725274,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
253,2,0.25274725274725274,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
254,1,0.25374625374625376,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
254,2,0.25374625374625376,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
255,1,0.2547452547452547,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
255,2,0.2547452547452547,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
256,1,0.25574425574425574,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
256,2,0.25574425574425574,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
257,1,0.25674325674325676,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
257,2,0.25674325674325676,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
258,1,0.25774225774225773,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
258,2,0.25774225774225773,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
259,1,0.25874125874125875,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
259,2,0.25874125874125875,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
260,1,0.2597402597402597,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
260,2,0.2597402597402597,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
261,1,0.26073926073926074,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
261,2,0.26073926073926074,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
262,1,0.26173826173826176,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
262,2,0.26173826173826176,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
263,1,0.2627372627372627,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
263,2,0.2627372627372627,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
264,1,0.26373626373626374,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
264,2,0.26373626373626374,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
265,1,0.2647352647352647,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
265,2,0.2647352647352647,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
266,1,0.26573426573426573,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
266,2,0.26573426573426573,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
267,1,0.26673326673326675,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
267,2,0.26673326673326675,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
268,1,0.2677322677322677,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
268,2,0.2677322677322677,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
269,1,0.26873126873126874,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
269,2,0.26873126873126874,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
270,1,0.26973026973026976,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
270,2,0.26973026973026976,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
271,1,0.2707292707292707,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
271,2,0.2707292707292707,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
272,1,0.27172827172827174,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
272,2,0.27172827172827174,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
273,1,0.2727272727272727,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
273,2,0.2727272727272727,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
274,1,0.27372627372627373,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
274,2,0.27372627372627373,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
275,1,0.27472527472527475,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
275,2,0.27472527472527475,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
276,1,0.2757242757242757,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
276,2,0.2757242757242757,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
277,1,0.27672327672327673,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
277,2,0.27672327672327673,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
278,1,0.2777222777222777,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
278,2,0.2777222777222777,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
279,1,0.2787212787212787,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
279,2,0.2787212787212787,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
280,1,0.27972027972027974,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
280,2,0.27972027972027974,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
281,1,0.2807192807192807,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
281,2,0.2807192807192807,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
282,1,0.2817182817182817,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
282,2,0.2817182817182817,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
283,1,0.2827172827172827,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
283,2,0.2827172827172827,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
284,1,0.2837162837162837,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
284,2,0.2837162837162837,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
285,1,0.28471528471528473,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
285,2,0.28471528471528473,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
286,1,0.2857142857142857,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
286,2,0.2857142857142857,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
287,1,0.2867132867132867,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
287,2,0.2867132867132867,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
288,1,0.28771228771228774,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
288,2,0.28771228771228774,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
289,1,0.2887112887112887,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
289,2,0.2887112887112887,TimeDependentAgent@221,(Offer  bid:Bid[a: a2, b: b1, c: c2, d: d3])
290,1,0.2897102897102897,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
290,2,0.2897102897102897,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
291,1,0.2907092907092907,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
291,2,0.2907092907092907,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
292,1,0.2917082917082917,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
292,2,0.2917082917082917,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
293,1,0.29270729270729273,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
293,2,0.29270729270729273,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
294,1,0.2937062937062937,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
294,2,0.2937062937062937,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
295,1,0.2947052947052947,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
295,2,0.2947052947052947,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
296,1,0.2957042957042957,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
296,2,0.2957042957042957,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
297,1,0.2967032967032967,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
297,2,0.2967032967032967,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
298,1,0.2977022977022977,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
298,2,0.2977022977022977,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
299,1,0.2987012987012987,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
299,2,0.2987012987012987,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
300,1,0.2997002997002997,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
300,2,0.2997002997002997,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
301,1,0.3006993006993007,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
301,2,0.3006993006993007,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
302,1,0.3016983016983017,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
302,2,0.3016983016983017,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
303,1,0.3026973026973027,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b1, c: c1, d: d3])
303,2,0.3026973026973027,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
304,1,0.3036963036963037,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
304,2,0.3036963036963037,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
305,1,0.3046953046953047,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
305,2,0.3046953046953047,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
306,1,0.30569430569430567,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
306,2,0.30569430569430567,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
307,1,0.3066933066933067,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
307,2,0.3066933066933067,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
308,1,0.3076923076923077,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
308,2,0.3076923076923077,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
309,1,0.3086913086913087,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
309,2,0.3086913086913087,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
310,1,0.3096903096903097,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
310,2,0.3096903096903097,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
311,1,0.3106893106893107,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
311,2,0.3106893106893107,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
312,1,0.3116883116883117,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
312,2,0.3116883116883117,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
313,1,0.3126873126873127,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
313,2,0.3126873126873127,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
314,1,0.31368631368631367,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
314,2,0.31368631368631367,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
315,1,0.3146853146853147,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
315,2,0.3146853146853147,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
316,1,0.3156843156843157,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
316,2,0.3156843156843157,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
317,1,0.3166833166833167,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
317,2,0.3166833166833167,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
318,1,0.3176823176823177,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
318,2,0.3176823176823177,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
319,1,0.31868131868131866,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
319,2,0.31868131868131866,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
320,1,0.3196803196803197,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
320,2,0.3196803196803197,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
321,1,0.3206793206793207,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
321,2,0.3206793206793207,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
322,1,0.32167832167832167,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
322,2,0.32167832167832167,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
323,1,0.3226773226773227,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
323,2,0.3226773226773227,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
324,1,0.32367632367632365,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
324,2,0.32367632367632365,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
325,1,0.3246753246753247,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
325,2,0.3246753246753247,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
326,1,0.3256743256743257,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
326,2,0.3256743256743257,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
327,1,0.32667332667332666,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
327,2,0.32667332667332666,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
328,1,0.3276723276723277,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
328,2,0.3276723276723277,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
329,1,0.32867132867132864,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
329,2,0.32867132867132864,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
330,1,0.32967032967032966,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
330,2,0.32967032967032966,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
331,1,0.3306693306693307,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
331,2,0.3306693306693307,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
332,1,0.33166833166833165,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
332,2,0.33166833166833165,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
333,1,0.33266733266733267,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
333,2,0.33266733266733267,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
334,1,0.3336663336663337,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
334,2,0.3336663336663337,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
335,1,0.33466533466533466,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
335,2,0.33466533466533466,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
336,1,0.3356643356643357,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
336,2,0.3356643356643357,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
337,1,0.33666333666333664,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
337,2,0.33666333666333664,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
338,1,0.33766233766233766,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
338,2,0.33766233766233766,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
339,1,0.3386613386613387,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
339,2,0.3386613386613387,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
340,1,0.33966033966033965,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
340,2,0.33966033966033965,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
341,1,0.34065934065934067,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
341,2,0.34065934065934067,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
342,1,0.34165834165834164,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
342,2,0.34165834165834164,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
343,1,0.34265734265734266,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
343,2,0.34265734265734266,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
344,1,0.3436563436563437,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
344,2,0.3436563436563437,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
345,1,0.34465534465534464,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
345,2,0.34465534465534464,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
346,1,0.34565434565434566,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
346,2,0.34565434565434566,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
347,1,0.34665334665334663,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
347,2,0.34665334665334663,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
348,1,0.34765234765234765,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
348,2,0.34765234765234765,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
349,1,0.34865134865134867,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
349,2,0.34865134865134867,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
350,1,0.34965034965034963,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
350,2,0.34965034965034963,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
351,1,0.35064935064935066,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
351,2,0.35064935064935066,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
352,1,0.3516483516483517,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
352,2,0.3516483516483517,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
353,1,0.35264735264735264,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
353,2,0.35264735264735264,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
354,1,0.35364635364635366,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
354,2,0.35364635364635366,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
355,1,0.3546453546453546,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
355,2,0.3546453546453546,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
356,1,0.35564435564435565,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
356,2,0.35564435564435565,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
357,1,0.35664335664335667,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
357,2,0.35664335664335667,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
358,1,0.35764235764235763,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
358,2,0.35764235764235763,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
359,1,0.35864135864135865,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
359,2,0.35864135864135865,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
360,1,0.3596403596403596,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
360,2,0.3596403596403596,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
361,1,0.36063936063936064,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
361,2,0.36063936063936064,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
362,1,0.36163836163836166,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
362,2,0.36163836163836166,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
363,1,0.3626373626373626,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
363,2,0.3626373626373626,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
364,1,0.36363636363636365,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
364,2,0.36363636363636365,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
365,1,0.3646353646353646,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
365,2,0.3646353646353646,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
366,1,0.36563436563436563,shimizu_agent@220,(Offer  bid:Bid[a: a1, b: b3, c: c1, d: d3])
366,2,0.36563436563436563,TimeDependentAgent@221,(Offer  bid:Bid[a: a1, b: b3, c: c2, d: d2])
