1,1,9.99000999000999E-4,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
139,1,0.13886113886113885,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
139,2,0.13886113886113885,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Doughnuts, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
140,1,0.13986013986013987,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
140,2,0.13986013986013987,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Cookies, Spreads: Peanut butter, Vegetables: Beans, Drinks: Energy Drinks])
141,1,0.14085914085914086,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
141,2,0.14085914085914086,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Cookies, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
142,1,0.14185814185814186,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
142,2,0.14185814185814186,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Egg Salad, Vegetables: Beans, Drinks: Energy Drinks])
143,1,0.14285714285714285,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
143,2,0.14285714285714285,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Strawberries, Snacks: Nachos, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
144,1,0.14385614385614387,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
144,2,0.14385614385614387,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Egg Salad, Vegetables: Beans, Drinks: Energy Drinks])
145,1,0.14485514485514486,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
145,2,0.14485514485514486,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Grapes, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
146,1,0.14585414585414586,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
146,2,0.14585414585414586,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Potato Chips, Spreads: Jam, Vegetables: Broccoli, Drinks: Energy Drinks])
147,1,0.14685314685314685,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
147,2,0.14685314685314685,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Doughnuts, Spreads: Salami, Vegetables: Tomatos, Drinks: Energy Drinks])
148,1,0.14785214785214784,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
148,2,0.14785214785214784,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Strawberries, Snacks: Nachos, Spreads: Jam, Vegetables: Tomatos, Drinks: Energy Drinks])
149,1,0.14885114885114886,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
149,2,0.14885114885114886,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Strawberries, Snacks: Nachos, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
150,1,0.14985014985014986,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
150,2,0.14985014985014986,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Melons, Snacks: Potato Chips, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
151,1,0.15084915084915085,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
151,2,0.15084915084915085,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Nachos, Spreads: Egg Salad, Vegetables: Beans, Drinks: Energy Drinks])
152,1,0.15184815184815184,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
152,2,0.15184815184815184,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Beans, Drinks: Energy Drinks])
153,1,0.15284715284715283,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
153,2,0.15284715284715283,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Strawberries, Snacks: Doughnuts, Spreads: Egg Salad, Vegetables: Beans, Drinks: Energy Drinks])
154,1,0.15384615384615385,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
154,2,0.15384615384615385,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Strawberries, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Leek, Drinks: Energy Drinks])
155,1,0.15484515484515485,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
155,2,0.15484515484515485,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Doughnuts, Spreads: Cheese, Vegetables: Beans, Drinks: Energy Drinks])
156,1,0.15584415584415584,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
156,2,0.15584415584415584,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Cherries, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
157,1,0.15684315684315683,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
157,2,0.15684315684315683,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Candy, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
158,1,0.15784215784215785,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
158,2,0.15784215784215785,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Potato Chips, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
159,1,0.15884115884115885,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
159,2,0.15884115884115885,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Oranges, Snacks: Potato Chips, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
160,1,0.15984015984015984,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
160,2,0.15984015984015984,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
161,1,0.16083916083916083,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
161,2,0.16083916083916083,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Potato Chips, Spreads: Egg Salad, Vegetables: Tomatos, Drinks: Energy Drinks])
162,1,0.16183816183816183,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
162,2,0.16183816183816183,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Cookies, Spreads: Jam, Vegetables: Broccoli, Drinks: Energy Drinks])
163,1,0.16283716283716285,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
163,2,0.16283716283716285,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Potato Chips, Spreads: Egg Salad, Vegetables: Carrots, Drinks: Energy Drinks])
164,1,0.16383616383616384,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
164,2,0.16383616383616384,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Grapes, Snacks: Chocolate bars, Spreads: Egg Salad, Vegetables: Beans, Drinks: Energy Drinks])
165,1,0.16483516483516483,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
165,2,0.16483516483516483,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Potato Chips, Spreads: Chocolate, Vegetables: Beans, Drinks: Energy Drinks])
166,1,0.16583416583416583,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
166,2,0.16583416583416583,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Cookies, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
167,1,0.16683316683316685,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
167,2,0.16683316683316685,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Bananas, Snacks: Potato Chips, Spreads: Egg Salad, Vegetables: Beans, Drinks: Energy Drinks])
168,1,0.16783216783216784,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
168,2,0.16783216783216784,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Bananas, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
169,1,0.16883116883116883,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
169,2,0.16883116883116883,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Cookies, Spreads: Jam, Vegetables: Carrots, Drinks: Energy Drinks])
170,1,0.16983016983016982,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
170,2,0.16983016983016982,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Grapes, Snacks: Candy, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
171,1,0.17082917082917082,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
171,2,0.17082917082917082,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
172,1,0.17182817182817184,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
172,2,0.17182817182817184,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Nachos, Spreads: Cheese, Vegetables: Beans, Drinks: Energy Drinks])
173,1,0.17282717282717283,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
173,2,0.17282717282717283,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Strawberries, Snacks: Popcorn, Spreads: Egg Salad, Vegetables: Beans, Drinks: Energy Drinks])
174,1,0.17382617382617382,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
174,2,0.17382617382617382,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Grapes, Snacks: Candy, Spreads: Ham, Vegetables: Beans, Drinks: Energy Drinks])
175,1,0.17482517482517482,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
175,2,0.17482517482517482,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Melons, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
176,1,0.17582417582417584,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
176,2,0.17582417582417584,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Popcorn, Spreads: Chocolate, Vegetables: Beans, Drinks: Energy Drinks])
177,1,0.17682317682317683,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
177,2,0.17682317682317683,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Popcorn, Spreads: Jam, Vegetables: Leek, Drinks: Energy Drinks])
178,1,0.17782217782217782,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
178,2,0.17782217782217782,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Candy, Spreads: Jam, Vegetables: Potatoes, Drinks: Energy Drinks])
179,1,0.17882117882117882,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
179,2,0.17882117882117882,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Doughnuts, Spreads: Chocolate, Vegetables: Beans, Drinks: Energy Drinks])
180,1,0.1798201798201798,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
180,2,0.1798201798201798,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Potato Chips, Spreads: Jam, Vegetables: Leek, Drinks: Energy Drinks])
181,1,0.18081918081918083,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
181,2,0.18081918081918083,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Oranges, Snacks: Potato Chips, Spreads: Jam, Vegetables: Tomatos, Drinks: Energy Drinks])
182,1,0.18181818181818182,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
182,2,0.18181818181818182,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Oranges, Snacks: Chocolate bars, Spreads: Chocolate, Vegetables: Beans, Drinks: Energy Drinks])
183,1,0.18281718281718282,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
183,2,0.18281718281718282,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Cookies, Spreads: Jam, Vegetables: Tomatos, Drinks: Energy Drinks])
184,1,0.1838161838161838,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
184,2,0.1838161838161838,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Potato Chips, Spreads: Salami, Vegetables: Carrots, Drinks: Energy Drinks])
185,1,0.1848151848151848,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
185,2,0.1848151848151848,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Popcorn, Spreads: Egg Salad, Vegetables: Beans, Drinks: Energy Drinks])
186,1,0.18581418581418582,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
186,2,0.18581418581418582,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Nachos, Spreads: Cheese, Vegetables: Carrots, Drinks: Energy Drinks])
187,1,0.18681318681318682,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
187,2,0.18681318681318682,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Grapes, Snacks: Candy, Spreads: Salami, Vegetables: Beans, Drinks: Energy Drinks])
188,1,0.1878121878121878,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
188,2,0.1878121878121878,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Strawberries, Snacks: Potato Chips, Spreads: Jam, Vegetables: Carrots, Drinks: Energy Drinks])
189,1,0.1888111888111888,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
189,2,0.1888111888111888,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Oranges, Snacks: Doughnuts, Spreads: Cheese, Vegetables: Beans, Drinks: Energy Drinks])
190,1,0.18981018981018982,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
190,2,0.18981018981018982,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Oranges, Snacks: Potato Chips, Spreads: Jam, Vegetables: Tomatos, Drinks: Energy Drinks])
191,1,0.19080919080919082,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
191,2,0.19080919080919082,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Potato Chips, Spreads: Salami, Vegetables: Beans, Drinks: Energy Drinks])
192,1,0.1918081918081918,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
192,2,0.1918081918081918,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Cookies, Spreads: Egg Salad, Vegetables: Leek, Drinks: Energy Drinks])
193,1,0.1928071928071928,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
193,2,0.1928071928071928,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Candy, Spreads: Jam, Vegetables: Broccoli, Drinks: Energy Drinks])
194,1,0.1938061938061938,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
194,2,0.1938061938061938,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Oranges, Snacks: Doughnuts, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
195,1,0.19480519480519481,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
195,2,0.19480519480519481,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Nachos, Spreads: Cheese, Vegetables: Tomatos, Drinks: Energy Drinks])
196,1,0.1958041958041958,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
196,2,0.1958041958041958,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Popcorn, Spreads: Jam, Vegetables: Carrots, Drinks: Energy Drinks])
197,1,0.1968031968031968,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
197,2,0.1968031968031968,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
198,1,0.1978021978021978,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
198,2,0.1978021978021978,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Melons, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Beans, Drinks: Energy Drinks])
199,1,0.19880119880119881,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
199,2,0.19880119880119881,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Popcorn, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
200,1,0.1998001998001998,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
200,2,0.1998001998001998,Atlas3@3,(Offer  bid:Bid[Bread type: Baguette, Fruit: Apples, Snacks: Nachos, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
201,1,0.2007992007992008,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
201,2,0.2007992007992008,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Nachos, Spreads: Jam, Vegetables: Potatoes, Drinks: Energy Drinks])
202,1,0.2017982017982018,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
202,2,0.2017982017982018,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Cherries, Snacks: Popcorn, Spreads: Salami, Vegetables: Beans, Drinks: Energy Drinks])
203,1,0.20279720279720279,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
203,2,0.20279720279720279,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Nachos, Spreads: Chocolate, Vegetables: Tomatos, Drinks: Energy Drinks])
204,1,0.2037962037962038,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
204,2,0.2037962037962038,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Oranges, Snacks: Popcorn, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
205,1,0.2047952047952048,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
205,2,0.2047952047952048,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Strawberries, Snacks: Potato Chips, Spreads: Jam, Vegetables: Carrots, Drinks: Energy Drinks])
206,1,0.2057942057942058,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
206,2,0.2057942057942058,Atlas3@3,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Chocolate, Vegetables: Carrots, Drinks: Energy Drinks])
207,1,0.20679320679320679,shimizu_agent@2,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
