1,1,9.99000999000999E-4,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
411,2,0.41058941058941056,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
412,1,0.4115884115884116,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Chocolate, Vegetables: Spinach, Drinks: Energy Drinks])
412,2,0.4115884115884116,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
413,1,0.4125874125874126,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Chocolate, Vegetables: Spinach, Drinks: Energy Drinks])
413,2,0.4125874125874126,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
414,1,0.41358641358641357,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Chocolate, Vegetables: Spinach, Drinks: Energy Drinks])
414,2,0.41358641358641357,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
415,1,0.4145854145854146,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Chocolate, Vegetables: Spinach, Drinks: Energy Drinks])
415,2,0.4145854145854146,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
416,1,0.4155844155844156,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
416,2,0.4155844155844156,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
417,1,0.4165834165834166,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Chocolate, Vegetables: Spinach, Drinks: Energy Drinks])
417,2,0.4165834165834166,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
418,1,0.4175824175824176,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Chocolate, Vegetables: Spinach, Drinks: Energy Drinks])
418,2,0.4175824175824176,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
419,1,0.41858141858141856,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Chocolate, Vegetables: Spinach, Drinks: Energy Drinks])
419,2,0.41858141858141856,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
420,1,0.4195804195804196,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
420,2,0.4195804195804196,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
421,1,0.4205794205794206,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
421,2,0.4205794205794206,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
422,1,0.42157842157842157,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
422,2,0.42157842157842157,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
423,1,0.4225774225774226,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
423,2,0.4225774225774226,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
424,1,0.42357642357642356,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
424,2,0.42357642357642356,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
425,1,0.4245754245754246,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
425,2,0.4245754245754246,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
426,1,0.4255744255744256,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
426,2,0.4255744255744256,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
427,1,0.42657342657342656,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Sandwichspread, Vegetables: Spinach, Drinks: Energy Drinks])
427,2,0.42657342657342656,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
428,1,0.4275724275724276,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
428,2,0.4275724275724276,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
429,1,0.42857142857142855,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
429,2,0.42857142857142855,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
430,1,0.42957042957042957,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Popcorn, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
430,2,0.42957042957042957,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
431,1,0.4305694305694306,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Egg Salad, Vegetables: Tomatos, Drinks: Energy Drinks])
431,2,0.4305694305694306,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
432,1,0.43156843156843155,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Egg Salad, Vegetables: Tomatos, Drinks: Energy Drinks])
432,2,0.43156843156843155,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
433,1,0.4325674325674326,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Egg Salad, Vegetables: Tomatos, Drinks: Energy Drinks])
433,2,0.4325674325674326,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
434,1,0.43356643356643354,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Egg Salad, Vegetables: Tomatos, Drinks: Energy Drinks])
434,2,0.43356643356643354,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
435,1,0.43456543456543456,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Egg Salad, Vegetables: Tomatos, Drinks: Energy Drinks])
435,2,0.43456543456543456,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
436,1,0.4355644355644356,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Egg Salad, Vegetables: Tomatos, Drinks: Energy Drinks])
436,2,0.4355644355644356,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
437,1,0.43656343656343655,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Egg Salad, Vegetables: Tomatos, Drinks: Energy Drinks])
437,2,0.43656343656343655,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
438,1,0.43756243756243757,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Egg Salad, Vegetables: Tomatos, Drinks: Energy Drinks])
438,2,0.43756243756243757,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
439,1,0.4385614385614386,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Egg Salad, Vegetables: Tomatos, Drinks: Energy Drinks])
439,2,0.4385614385614386,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
440,1,0.43956043956043955,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Chocolate bars, Spreads: Egg Salad, Vegetables: Tomatos, Drinks: Energy Drinks])
440,2,0.43956043956043955,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
441,1,0.4405594405594406,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Tomatos, Drinks: Energy Drinks])
441,2,0.4405594405594406,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
442,1,0.44155844155844154,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Tomatos, Drinks: Energy Drinks])
442,2,0.44155844155844154,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
443,1,0.44255744255744256,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Tomatos, Drinks: Energy Drinks])
443,2,0.44255744255744256,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
444,1,0.4435564435564436,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Candy, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
444,2,0.4435564435564436,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
445,1,0.44455544455544455,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Tomatos, Drinks: Energy Drinks])
445,2,0.44455544455544455,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
446,1,0.44555444555444557,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Tomatos, Drinks: Energy Drinks])
446,2,0.44555444555444557,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
447,1,0.44655344655344653,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Tomatos, Drinks: Energy Drinks])
447,2,0.44655344655344653,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
448,1,0.44755244755244755,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Tomatos, Drinks: Energy Drinks])
448,2,0.44755244755244755,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
449,1,0.4485514485514486,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Tomatos, Drinks: Energy Drinks])
449,2,0.4485514485514486,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
450,1,0.44955044955044954,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Chocolate bars, Spreads: Ham, Vegetables: Tomatos, Drinks: Energy Drinks])
450,2,0.44955044955044954,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
451,1,0.45054945054945056,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Candy, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
451,2,0.45054945054945056,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
452,1,0.4515484515484515,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Candy, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
452,2,0.4515484515484515,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
453,1,0.45254745254745254,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Candy, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
453,2,0.45254745254745254,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
454,1,0.45354645354645357,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Candy, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
454,2,0.45354645354645357,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
455,1,0.45454545454545453,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Candy, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
455,2,0.45454545454545453,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
456,1,0.45554445554445555,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Candy, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
456,2,0.45554445554445555,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
457,1,0.4565434565434565,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Candy, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
457,2,0.4565434565434565,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
458,1,0.45754245754245754,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Candy, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
458,2,0.45754245754245754,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
459,1,0.45854145854145856,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Pears, Snacks: Candy, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
459,2,0.45854145854145856,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
460,1,0.4595404595404595,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Peanut butter, Vegetables: Tomatos, Drinks: Energy Drinks])
460,2,0.4595404595404595,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
461,1,0.46053946053946054,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
461,2,0.46053946053946054,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
462,1,0.46153846153846156,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
462,2,0.46153846153846156,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
463,1,0.46253746253746253,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Chocolate bars, Spreads: Sandwichspread, Vegetables: Spinach, Drinks: Energy Drinks])
463,2,0.46253746253746253,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
464,1,0.46353646353646355,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
464,2,0.46353646353646355,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
465,1,0.4645354645354645,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
465,2,0.4645354645354645,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
466,1,0.46553446553446554,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
466,2,0.46553446553446554,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
467,1,0.46653346653346656,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
467,2,0.46653346653346656,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
468,1,0.4675324675324675,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
468,2,0.4675324675324675,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
469,1,0.46853146853146854,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
469,2,0.46853146853146854,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
470,1,0.4695304695304695,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Strawberries, Snacks: Popcorn, Spreads: Jam, Vegetables: Spinach, Drinks: Energy Drinks])
470,2,0.4695304695304695,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
471,1,0.47052947052947053,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Salami, Vegetables: Spinach, Drinks: Energy Drinks])
471,2,0.47052947052947053,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
472,1,0.47152847152847155,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
472,2,0.47152847152847155,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
473,1,0.4725274725274725,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Salami, Vegetables: Spinach, Drinks: Energy Drinks])
473,2,0.4725274725274725,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
474,1,0.47352647352647353,shimizu_agent@4,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Pears, Snacks: Popcorn, Spreads: Peanut butter, Vegetables: Spinach, Drinks: Energy Drinks])
474,2,0.47352647352647353,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
475,1,0.4745254745254745,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Salami, Vegetables: Spinach, Drinks: Energy Drinks])
475,2,0.4745254745254745,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
476,1,0.4755244755244755,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Salami, Vegetables: Spinach, Drinks: Energy Drinks])
476,2,0.4755244755244755,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
477,1,0.47652347652347654,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Salami, Vegetables: Spinach, Drinks: Energy Drinks])
477,2,0.47652347652347654,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
478,1,0.4775224775224775,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Salami, Vegetables: Spinach, Drinks: Energy Drinks])
478,2,0.4775224775224775,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
479,1,0.4785214785214785,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Salami, Vegetables: Spinach, Drinks: Energy Drinks])
479,2,0.4785214785214785,Caduceus@5,(Offer  bid:Bid[Bread type: Plain bread, Fruit: Apples, Snacks: Chocolate bars, Spreads: Jam, Vegetables: Beans, Drinks: Energy Drinks])
480,1,0.47952047952047955,shimizu_agent@4,(Offer  bid:Bid[Bread type: Baguette, Fruit: Melons, Snacks: Chocolate bars, Spreads: Salami, Vegetables: Spinach, Drinks: Energy Drinks])
